EMS_0004,EMS_1126,EMS_0107,Limit
8.3,9,170,42.9
8.3,9,180,43.6
8.3,9,190,44.3
8.3,9,200,44.9
8.3,9,210,45.6
8.3,9,220,46.2
8.3,9,230,46.7
8.3,9,243,47.3
8.3,9.5,8,22
8.3,9.5,15,21.9
8.3,9.5,20,23.3
8.3,9.5,30,26.2
8.3,9.5,40,28.8
8.3,9.5,50,31
8.3,9.5,60,33
8.3,9.5,70,34.8
8.3,9.5,80,36.4
8.3,9.5,90,37.7
8.3,9.5,100,38.8
8.3,9.5,110,39.9
8.3,9.5,120,40.9
8.3,9.5,130,41.9
8.3,9.5,140,42.8
8.3,9.5,150,43.6
8.3,9.5,160,44.4
8.3,9.5,170,45.2
8.3,9.5,180,45.9
8.3,9.5,190,46.7
8.3,9.5,200,47.4
8.3,9.5,210,48.1
8.3,9.5,220,48.7
8.3,9.5,230,49.3
8.3,9.5,243,49.9
8.3,10,8,23.3
8.3,10,15,23.1
8.3,10,20,24.5
8.3,10,30,27.6
8.3,10,40,30.2
8.3,10,50,32.6
8.3,10,60,34.7
8.3,10,70,36.6
8.3,10,80,38.3
8.3,10,90,39.6
8.3,10,100,40.8
8.3,10,110,42
8.3,10,120,43
8.3,10,130,44
8.3,10,140,45
8.3,10,150,45.9
8.3,10,160,46.7
8.3,10,170,47.6
8.3,10,180,48.4
8.3,10,190,49.2
8.3,10,200,49.8
8.3,10,210,50.6
8.3,10,220,51.2
8.3,10,230,51.9
8.3,10,243,52.5
8.3,10.5,8,24.7
8.3,10.5,15,24.2
8.3,10.5,20,25.7
8.3,10.5,30,28.9
8.3,10.5,40,31.7
8.3,10.5,50,34.2
8.3,10.5,60,36.4
8.3,10.5,70,38.4
8.3,10.5,80,40.2
8.3,10.5,90,41.6
8.3,10.5,100,42.9
8.3,10.5,110,44.1
8.3,10.5,120,45.2
8.3,10.5,130,46.2
8.3,10.5,140,47.2
8.3,10.5,150,48.1
8.3,10.5,160,49.1
8.3,10.5,170,49.9
8.3,10.5,180,50.8
8.3,10.5,190,51.6
8.3,10.5,200,52.3
8.3,10.5,210,53.1
8.3,10.5,220,53.8
8.3,10.5,230,54.4
8.3,10.5,243,55.1
8.3,11,8,26
8.3,11,15,25.4
8.3,11,20,26.9
8.3,11,30,30.2
8.3,11,40,33.2
8.3,11,50,35.8
8.3,11,60,38.1
8.3,11,70,40.2
8.3,11,80,42.1
8.3,11,90,43.5
8.3,11,100,44.9
8.3,11,110,46.1
8.3,11,120,47.3
8.3,11,130,48.4
8.3,11,140,49.4
8.3,11,150,50.4
8.3,11,160,51.4
8.3,11,170,52.3
8.3,11,180,53.1
8.3,11,190,54
8.3,11,200,54.8
8.3,11,210,55.5
8.3,11,220,56.3
8.3,11,230,57
8.3,11,243,57.6
8.3,11.5,8,27.4
8.3,11.5,15,26.5
8.3,11.5,20,28.1
8.3,11.5,30,31.6
8.3,11.5,40,34.7
8.3,11.5,50,37.4
8.3,11.5,60,39.8
8.3,11.5,70,42
8.3,11.5,80,44
8.3,11.5,90,45.5
8.3,11.5,100,46.9
8.3,11.5,110,48.2
8.3,11.5,120,49.4
8.3,11.5,130,50.5
8.3,11.5,140,51.6
8.3,11.5,150,52.7
8.3,11.5,160,53.7
8.3,11.5,170,54.6
8.3,11.5,180,55.5
8.3,11.5,190,56.4
8.3,11.5,200,57.2
8.3,11.5,210,58
8.3,11.5,220,58.8
8.3,11.5,230,59.5
8.3,11.5,243,60.2
8.3,12,8,28.9
8.3,12,15,27.6
8.3,12,20,29.3
8.3,12,30,32.9
8.3,12,40,36.1
8.3,12,50,39
8.3,12,60,41.5
8.3,12,70,43.8
8.3,12,80,45.8
8.3,12,90,47.4
8.3,12,100,48.9
8.3,12,110,50.2
8.3,12,120,51.5
8.3,12,130,52.7
8.3,12,140,53.8
8.3,12,150,54.9
8.3,12,160,56
8.3,12,170,56.9
8.3,12,180,57.9
8.3,12,190,58.8
8.3,12,200,59.7
8.3,12,210,60.5
8.3,12,220,61.3
8.3,12,230,62.1
8.3,12,243,62.8
8.3,12.5,8,30.4
8.3,12.5,15,28.8
8.3,12.5,20,30.5
8.3,12.5,30,34.3
8.3,12.5,40,37.6
8.3,12.5,50,40.6
8.3,12.5,60,43.2
8.3,12.5,70,45.6
8.3,12.5,80,47.7
8.3,12.5,90,49.4
8.3,12.5,100,50.9
8.3,12.5,110,52.3
8.3,12.5,120,53.6
8.3,12.5,130,54.9
8.3,12.5,140,56
8.3,12.5,150,57.2
8.3,12.5,160,58.2
8.3,12.5,170,59.3
8.3,12.5,180,60.3
8.3,12.5,190,61.2
8.3,12.5,200,62.1
8.3,12.5,210,63
8.3,12.5,220,63.9
8.3,12.5,230,64.7
8.3,12.5,243,65.4
8.3,13,8,32
8.3,13,15,30
8.3,13,20,31.7
8.3,13,30,35.6
8.3,13,40,39.1
8.3,13,50,42.2
8.3,13,60,44.9
8.3,13,70,47.4
8.3,13,80,49.6
8.3,13,90,51.3
8.3,13,100,52.9
8.3,13,110,54.4
8.3,13,120,55.7
8.3,13,130,57
8.3,13,140,58.2
8.3,13,150,59.4
8.3,13,160,60.5
8.3,13,170,61.6
8.3,13,180,62.6
8.3,13,190,63.6
8.3,13,200,64.6
8.3,13,210,65.5
8.3,13,220,66.4
8.3,13,230,67.2
8.3,13,243,68
8.3,13.5,8,33.6
8.3,13.5,15,31.1
8.3,13.5,20,32.9
8.3,13.5,30,36.9
8.3,13.5,40,40.5
8.3,13.5,50,43.7
8.3,13.5,60,46.6
8.3,13.5,70,49.2
8.3,13.5,80,51.5
8.3,13.5,90,53.3
8.3,13.5,100,54.9
8.3,13.5,110,56.4
8.3,13.5,120,57.8
8.3,13.5,130,59.2
8.3,13.5,140,60.4
8.3,13.5,150,61.7
8.3,13.5,160,62.8
8.3,13.5,170,63.9
8.3,13.5,180,65
8.3,13.5,190,66.1
8.3,13.5,200,67
8.3,13.5,210,68
8.3,13.5,220,68.9
8.3,13.5,230,69.8
8.3,13.5,243,70.6
8.3,14,8,35.3
8.3,14,15,32.3
8.3,14,20,34
8.3,14,30,38.2
8.3,14,40,42
8.3,14,50,45.3
8.3,14,60,48.3
8.3,14,70,51
8.3,14,80,53.4
8.3,14,90,55.2
8.3,14,100,56.9
8.3,14,110,58.4
8.3,14,120,59.9
8.3,14,130,61.3
8.3,14,140,62.6
8.3,14,150,63.9
8.3,14,160,65.1
8.3,14,170,66.3
8.3,14,180,67.4
8.3,14,190,68.5
8.3,14,200,69.5
8.3,14,210,70.5
8.3,14,220,71.4
8.3,14,230,72.3
8.3,14,243,73.2
8.3,14.5,8,37.1
8.3,14.5,15,33.5
8.3,14.5,20,35.2
8.3,14.5,30,39.6
8.3,14.5,40,43.4
8.3,14.5,50,46.9
8.3,14.5,60,50
8.3,14.5,70,52.7
8.3,14.5,80,55.2
8.3,14.5,90,57.1
8.3,14.5,100,58.9
8.3,14.5,110,60.5
8.3,14.5,120,62
8.3,14.5,130,63.5
8.3,14.5,140,64.8
8.3,14.5,150,66.1
8.3,14.5,160,67.4
8.3,14.5,170,68.6
8.3,14.5,180,69.8
8.3,14.5,190,70.9
8.3,14.5,200,71.9
8.3,14.5,210,73
8.3,14.5,220,74
8.3,14.5,230,74.9
8.3,14.5,243,75.7
8.3,15,8,39.1
8.3,15,15,34.7
8.3,15,20,36.4
8.3,15,30,40.9
8.3,15,40,44.9
8.3,15,50,48.5
8.3,15,60,51.7
8.3,15,70,54.5
8.3,15,80,57.1
8.3,15,90,59
8.3,15,100,60.8
8.3,15,110,62.5
8.3,15,120,64.1
8.3,15,130,65.6
8.3,15,140,67
8.3,15,150,68.4
8.3,15,160,69.7
8.3,15,170,71
8.3,15,180,72.2
8.3,15,190,73.3
8.3,15,200,74.4
8.3,15,210,75.5
8.3,15,220,76.5
8.3,15,230,77.4
8.3,15,243,78.3
8.3,15.5,8,41.1
8.3,15.5,15,35.8
8.3,15.5,20,37.6
8.3,15.5,30,42.4
8.3,15.5,40,46.3
8.3,15.5,50,50
8.3,15.5,60,53.3
8.3,15.5,70,56.3
8.3,15.5,80,58.9
8.3,15.5,90,61
8.3,15.5,100,62.8
8.3,15.5,110,64.6
8.3,15.5,120,66.2
8.3,15.5,130,67.7
8.3,15.5,140,69.3
8.3,15.5,150,70.7
8.3,15.5,160,72
8.3,15.5,170,73.3
8.3,15.5,180,74.5
8.3,15.5,190,75.8
8.3,15.5,200,76.8
8.3,15.5,210,77.9
8.3,15.5,220,79
8.3,15.5,230,80
8.3,15.5,243,80.9
8.3,16,8,43.3
8.3,16,15,37
8.3,16,20,38.8
8.3,16,30,43.5
8.3,16,40,47.8
8.3,16,50,51.6
8.3,16,60,55
8.3,16,70,58.1
8.3,16,80,60.8
8.3,16,90,62.9
8.3,16,100,64.8
8.3,16,110,66.6
8.3,16,120,68.3
8.3,16,130,69.9
8.3,16,140,71.5
8.3,16,150,72.9
8.3,16,160,74.3
8.3,16,170,75.6
8.3,16,180,76.9
8.3,16,190,78.2
8.3,16,200,79.3
8.3,16,210,80.4
8.3,16,220,81.5
8.3,16,230,82.5
8.3,16,243,83.5
8.3,16.5,8,45.6
8.3,16.5,15,38.2
8.3,16.5,20,40
8.3,16.5,30,44.8
8.3,16.5,40,49.2
8.3,16.5,50,53.2
8.3,16.5,60,56.7
8.3,16.5,70,59.8
8.3,16.5,80,62.7
8.3,16.5,90,64.8
8.3,16.5,100,66.8
8.3,16.5,110,68.6
8.3,16.5,120,70.4
8.3,16.5,130,72.1
8.3,16.5,140,73.7
8.3,16.5,150,75.2
8.3,16.5,160,76.6
8.3,16.5,170,78
8.3,16.5,180,79.3
8.3,16.5,190,80.6
8.3,16.5,200,81.7
8.3,16.5,210,82.9
8.3,16.5,220,84
8.3,16.5,230,85.1
8.3,16.5,243,86.1
8.3,17,8,48.2
8.3,17,15,39.5
8.3,17,20,41.2
8.3,17,30,46.1
8.3,17,40,50.7
8.3,17,50,54.7
8.3,17,60,58.3
8.3,17,70,61.6
8.3,17,80,64.5
8.3,17,90,66.7
8.3,17,100,68.8
8.3,17,110,70.7
8.3,17,120,72.5
8.3,17,130,74.2
8.3,17,140,75.8
8.3,17,150,77.4
8.3,17,160,78.9
8.3,17,170,80.3
8.3,17,180,81.6
8.3,17,190,83
8.3,17,200,84.1
8.3,17,210,85.4
8.3,17,220,86.5
8.3,17,230,87.6
8.3,17,243,88.6
8.3,17.5,8,50.9
8.3,17.5,15,40.7
8.3,17.5,20,42.4
8.3,17.5,30,47.4
8.3,17.5,40,52.1
8.3,17.5,50,56.3
8.3,17.5,60,60
8.3,17.5,70,63.4
8.3,17.5,80,66.4
8.3,17.5,90,68.6
8.3,17.5,100,70.7
8.3,17.5,110,72.8
8.3,17.5,120,74.6
8.3,17.5,130,76.4
8.3,17.5,140,78
8.3,17.5,150,79.6
8.3,17.5,160,81.1
8.3,17.5,170,82.6
8.3,17.5,180,84
8.3,17.5,190,85.4
8.3,17.5,200,86.6
8.3,17.5,210,87.8
8.3,17.5,220,89
8.3,17.5,230,90.2
8.3,17.5,243,91.2
8.3,18,8,54
8.3,18,15,41.9
8.3,18,20,43.6
8.3,18,30,48.7
8.3,18,40,53.5
8.3,18,50,57.9
8.3,18,60,61.7
8.3,18,70,65.1
8.3,18,80,68.2
8.3,18,90,70.5
8.3,18,100,72.7
8.3,18,110,74.8
8.3,18,120,76.7
8.3,18,130,78.5
8.3,18,140,80.2
8.3,18,150,81.9
8.3,18,160,83.4
8.3,18,170,84.9
8.3,18,180,86.3
8.3,18,190,87.8
8.3,18,200,89
8.3,18,210,90.3
8.3,18,220,91.6
8.3,18,230,92.7
8.3,18,243,93.8
8.3,18.5,8,57.3
8.3,18.5,15,43.2
8.3,18.5,20,44.7
8.3,18.5,30,50
8.3,18.5,40,55
8.3,18.5,50,59.4
8.3,18.5,60,63.3
8.3,18.5,70,66.9
8.3,18.5,80,70
8.3,18.5,90,72.5
8.3,18.5,100,74.7
8.3,18.5,110,76.8
8.3,18.5,120,78.8
8.3,18.5,130,80.6
8.3,18.5,140,82.4
8.3,18.5,150,84.1
8.3,18.5,160,85.7
8.3,18.5,170,87.2
8.3,18.5,180,88.7
8.3,18.5,190,90.2
8.3,18.5,200,91.5
8.3,18.5,210,92.8
8.3,18.5,220,94.1
8.3,18.5,230,95.2
8.3,18.5,243,96.3
8.3,19,8,60.9
8.3,19,15,44.5
8.3,19,20,45.9
8.3,19,30,51.3
8.3,19,40,56.4
8.3,19,50,61
8.3,19,60,65
8.3,19,70,68.6
8.3,19,80,71.9
8.3,19,90,74.4
8.3,19,100,76.7
8.3,19,110,78.9
8.3,19,120,80.9
8.3,19,130,82.8
8.3,19,140,84.6
8.3,19,150,86.3
8.3,19,160,88
8.3,19,170,89.6
8.3,19,180,91.1
8.3,19,190,92.6
8.3,19,200,93.9
8.3,19,210,95.3
8.3,19,220,96.6
8.3,19,230,97.8
8.3,19,243,98.9
8.3,19.5,8,64.9
8.3,19.5,15,45.7
8.3,19.5,20,47.1
8.3,19.5,30,52.6
8.3,19.5,40,57.8
8.3,19.5,50,62.5
8.3,19.5,60,66.6
8.3,19.5,70,70.4
8.3,19.5,80,73.7
8.3,19.5,90,76.3
8.3,19.5,100,78.7
8.3,19.5,110,80.9
8.3,19.5,120,83
8.3,19.5,130,84.9
8.3,19.5,140,86.8
8.3,19.5,150,88.6
8.3,19.5,160,90.3
8.3,19.5,170,91.9
8.3,19.5,180,93.4
8.3,19.5,190,95
8.3,19.5,200,96.3
8.3,19.5,210,97.7
8.3,19.5,220,99.1
8.3,19.5,230,100.3
8.3,19.5,243,101.5
8.3,20,8,69.3
8.3,20,15,47.1
8.3,20,20,48.3
8.3,20,30,53.9
8.3,20,40,59.3
8.3,20,50,64
8.3,20,60,68.3
8.3,20,70,72.1
8.3,20,80,75.6
8.3,20,90,78.2
8.3,20,100,80.7
8.3,20,110,82.9
8.3,20,120,85.1
8.3,20,130,87.1
8.3,20,140,89
8.3,20,150,90.8
8.3,20,160,92.5
8.3,20,170,94.2
8.3,20,180,95.8
8.3,20,190,97.4
8.3,20,200,98.8
8.3,20,210,100.2
8.3,20,220,101.6
8.3,20,230,102.9
8.3,20,243,104
8.4,0.05,8,0.2
8.4,0.05,15,0.2
8.4,0.05,20,0.2
8.4,0.05,30,0.2
8.4,0.05,40,0.3
8.4,0.05,50,0.3
8.4,0.05,60,0.3
8.4,0.05,70,0.4
8.4,0.05,80,0.4
8.4,0.05,90,0.4
8.4,0.05,100,0.4
8.4,0.05,110,0.5
8.4,0.05,120,0.5
8.4,0.05,130,0.5
8.4,0.05,140,0.5
8.4,0.05,150,0.6
8.4,0.05,160,0.6
8.4,0.05,170,0.6
8.4,0.05,180,0.6
8.4,0.05,190,0.6
8.4,0.05,200,0.7
8.4,0.05,210,0.7
8.4,0.05,220,0.7
8.4,0.05,230,0.7
8.4,0.05,243,0.7
8.4,1,8,2.3
8.4,1,15,2.4
8.4,1,20,2.6
8.4,1,30,3
8.4,1,40,3.3
8.4,1,50,3.5
8.4,1,60,3.8
8.4,1,70,4
8.4,1,80,4.2
8.4,1,90,4.4
8.4,1,100,4.6
8.4,1,110,4.7
8.4,1,120,4.8
8.4,1,130,5
8.4,1,140,5.1
8.4,1,150,5.2
8.4,1,160,5.3
8.4,1,170,5.4
8.4,1,180,5.5
8.4,1,190,5.6
8.4,1,200,5.7
8.4,1,210,5.8
8.4,1,220,5.8
8.4,1,230,5.9
8.4,1,243,6
8.4,1.5,8,3.4
8.4,1.5,15,3.6
8.4,1.5,20,3.9
8.4,1.5,30,4.4
8.4,1.5,40,4.9
8.4,1.5,50,5.3
8.4,1.5,60,5.6
8.4,1.5,70,5.9
8.4,1.5,80,6.2
8.4,1.5,90,6.5
8.4,1.5,100,6.7
8.4,1.5,110,6.9
8.4,1.5,120,7.1
8.4,1.5,130,7.3
8.4,1.5,140,7.5
8.4,1.5,150,7.6
8.4,1.5,160,7.8
8.4,1.5,170,7.9
8.4,1.5,180,8
8.4,1.5,190,8.2
8.4,1.5,200,8.3
8.4,1.5,210,8.4
8.4,1.5,220,8.6
8.4,1.5,230,8.7
8.4,1.5,243,8.8
8.4,2,8,4.6
8.4,2,15,4.8
8.4,2,20,5.2
8.4,2,30,5.9
8.4,2,40,6.4
8.4,2,50,7
8.4,2,60,7.4
8.4,2,70,7.8
8.4,2,80,8.2
8.4,2,90,8.6
8.4,2,100,8.9
8.4,2,110,9.2
8.4,2,120,9.4
8.4,2,130,9.6
8.4,2,140,9.8
8.4,2,150,10
8.4,2,160,10.2
8.4,2,170,10.4
8.4,2,180,10.6
8.4,2,190,10.8
8.4,2,200,10.9
8.4,2,210,11.1
8.4,2,220,11.3
8.4,2,230,11.4
8.4,2,243,11.5
8.4,2.5,8,5.7
8.4,2.5,15,6
8.4,2.5,20,6.5
8.4,2.5,30,7.3
8.4,2.5,40,8
8.4,2.5,50,8.7
8.4,2.5,60,9.2
8.4,2.5,70,9.8
8.4,2.5,80,10.2
8.4,2.5,90,10.7
8.4,2.5,100,11.1
8.4,2.5,110,11.4
8.4,2.5,120,11.7
8.4,2.5,130,12
8.4,2.5,140,12.2
8.4,2.5,150,12.5
8.4,2.5,160,12.7
8.4,2.5,170,13
8.4,2.5,180,13.2
8.4,2.5,190,13.4
8.4,2.5,200,13.6
8.4,2.5,210,13.8
8.4,2.5,220,14
8.4,2.5,230,14.2
8.4,2.5,243,14.3
8.4,3,8,6.8
8.4,3,15,7.2
8.4,3,20,7.7
8.4,3,30,8.7
8.4,3,40,9.6
8.4,3,50,10.4
8.4,3,60,11
8.4,3,70,11.7
8.4,3,80,12.2
8.4,3,90,12.7
8.4,3,100,13.2
8.4,3,110,13.6
8.4,3,120,14
8.4,3,130,14.3
8.4,3,140,14.6
8.4,3,150,14.9
8.4,3,160,15.2
8.4,3,170,15.5
8.4,3,180,15.7
8.4,3,190,16
8.4,3,200,16.2
8.4,3,210,16.4
8.4,3,220,16.7
8.4,3,230,16.9
8.4,3,243,17.1
8.4,3.5,8,8
8.4,3.5,15,8.4
8.4,3.5,20,9
8.4,3.5,30,10.2
8.4,3.5,40,11.2
8.4,3.5,50,12.1
8.4,3.5,60,12.9
8.4,3.5,70,13.6
8.4,3.5,80,14.2
8.4,3.5,90,14.8
8.4,3.5,100,15.4
8.4,3.5,110,15.8
8.4,3.5,120,16.2
8.4,3.5,130,16.6
8.4,3.5,140,17
8.4,3.5,150,17.3
8.4,3.5,160,17.7
8.4,3.5,170,18
8.4,3.5,180,18.3
8.4,3.5,190,18.6
8.4,3.5,200,18.8
8.4,3.5,210,19.1
8.4,3.5,220,19.4
8.4,3.5,230,19.6
8.4,3.5,243,19.8
8.4,4,8,9.1
8.4,4,15,9.6
8.4,4,20,10.2
8.4,4,30,11.6
8.4,4,40,12.7
8.4,4,50,13.7
8.4,4,60,14.7
8.4,4,70,15.5
8.4,4,80,16.2
8.4,4,90,16.9
8.4,4,100,17.5
8.4,4,110,18
8.4,4,120,18.5
8.4,4,130,18.9
8.4,4,140,19.3
8.4,4,150,19.7
8.4,4,160,20.1
8.4,4,170,20.5
8.4,4,180,20.8
8.4,4,190,21.1
8.4,4,200,21.5
8.4,4,210,21.8
8.4,4,220,22.1
8.4,4,230,22.4
8.4,4,243,22.6
8.4,4.5,8,10.3
8.4,4.5,15,10.7
8.4,4.5,20,11.5
8.4,4.5,30,13
8.4,4.5,40,14.3
8.4,4.5,50,15.4
8.4,4.5,60,16.4
8.4,4.5,70,17.4
8.4,4.5,80,18.2
8.4,4.5,90,19
8.4,4.5,100,19.7
8.4,4.5,110,20.2
8.4,4.5,120,20.8
8.4,4.5,130,21.2
8.4,4.5,140,21.7
8.4,4.5,150,22.1
8.4,4.5,160,22.6
8.4,4.5,170,23
8.4,4.5,180,23.3
8.4,4.5,190,23.7
8.4,4.5,200,24.1
8.4,4.5,210,24.4
8.4,4.5,220,24.8
8.4,4.5,230,25.1
8.4,4.5,243,25.4
8.4,5,8,11.5
8.4,5,15,11.9
8.4,5,20,12.8
8.4,5,30,14.4
8.4,5,40,15.8
8.4,5,50,17.1
8.4,5,60,18.2
8.4,5,70,19.3
8.4,5,80,20.2
8.4,5,90,21
8.4,5,100,21.8
8.4,5,110,22.4
8.4,5,120,23
8.4,5,130,23.5
8.4,5,140,24.1
8.4,5,150,24.6
8.4,5,160,25
8.4,5,170,25.5
8.4,5,180,25.9
8.4,5,190,26.3
8.4,5,200,26.7
8.4,5,210,27.1
8.4,5,220,27.4
8.4,5,230,27.8
8.4,5,243,28.1
8.4,5.5,8,12.6
8.4,5.5,15,13.1
8.4,5.5,20,14
8.4,5.5,30,15.8
8.4,5.5,40,17.4
8.4,5.5,50,18.8
8.4,5.5,60,20
8.4,5.5,70,21.1
8.4,5.5,80,22.1
8.4,5.5,90,23.1
8.4,5.5,100,24
8.4,5.5,110,24.6
8.4,5.5,120,25.3
8.4,5.5,130,25.8
8.4,5.5,140,26.4
8.4,5.5,150,27
8.4,5.5,160,27.5
8.4,5.5,170,28
8.4,5.5,180,28.4
8.4,5.5,190,28.9
8.4,5.5,200,29.3
8.4,5.5,210,29.7
8.4,5.5,220,30.2
8.4,5.5,230,30.5
8.4,5.5,243,30.9
8.4,6,8,13.8
8.4,6,15,14.3
8.4,6,20,15.3
8.4,6,30,17.2
8.4,6,40,19
8.4,6,50,20.5
8.4,6,60,21.8
8.4,6,70,23
8.4,6,80,24.1
8.4,6,90,25.1
8.4,6,100,26.1
8.4,6,110,26.8
8.4,6,120,27.5
8.4,6,130,28.2
8.4,6,140,28.8
8.4,6,150,29.4
8.4,6,160,29.9
8.4,6,170,30.5
8.4,6,180,31
8.4,6,190,31.5
8.4,6,200,31.9
8.4,6,210,32.4
8.4,6,220,32.8
8.4,6,230,33.3
8.4,6,243,33.6
8.4,6.5,8,15
8.4,6.5,15,15.4
8.4,6.5,20,16.5
8.4,6.5,30,18.7
8.4,6.5,40,20.5
8.4,6.5,50,22.1
8.4,6.5,60,23.6
8.4,6.5,70,24.9
8.4,6.5,80,26.1
8.4,6.5,90,27.2
8.4,6.5,100,28.2
8.4,6.5,110,29
8.4,6.5,120,29.8
8.4,6.5,130,30.5
8.4,6.5,140,31.1
8.4,6.5,150,31.8
8.4,6.5,160,32.4
8.4,6.5,170,32.9
8.4,6.5,180,33.5
8.4,6.5,190,34.1
8.4,6.5,200,34.5
8.4,6.5,210,35
8.4,6.5,220,35.5
8.4,6.5,230,36
8.4,6.5,243,36.4
8.4,7,8,16.2
8.4,7,15,16.6
8.4,7,20,17.7
8.4,7,30,20.1
8.4,7,40,22
8.4,7,50,23.8
8.4,7,60,25.4
8.4,7,70,26.8
8.4,7,80,28.1
8.4,7,90,29.3
8.4,7,100,30.4
8.4,7,110,31.2
8.4,7,120,32
8.4,7,130,32.8
8.4,7,140,33.5
8.4,7,150,34.2
8.4,7,160,34.8
8.4,7,170,35.5
8.4,7,180,36
8.4,7,190,36.6
8.4,7,200,37.2
8.4,7,210,37.7
8.4,7,220,38.2
8.4,7,230,38.7
8.4,7,243,39.1
8.4,7.5,8,17.5
8.4,7.5,15,17.8
8.4,7.5,20,19
8.4,7.5,30,21.5
8.4,7.5,40,23.6
8.4,7.5,50,25.5
8.4,7.5,60,27.2
8.4,7.5,70,28.7
8.4,7.5,80,30
8.4,7.5,90,31.3
8.4,7.5,100,32.5
8.4,7.5,110,33.4
8.4,7.5,120,34.3
8.4,7.5,130,35.1
8.4,7.5,140,35.8
8.4,7.5,150,36.6
8.4,7.5,160,37.3
8.4,7.5,170,37.9
8.4,7.5,180,38.6
8.4,7.5,190,39.2
8.4,7.5,200,39.8
8.4,7.5,210,40.3
8.4,7.5,220,40.9
8.4,7.5,230,41.4
8.4,7.5,243,41.9
8.4,8,8,18.7
8.4,8,15,18.9
8.4,8,20,20.2
8.4,8,30,22.8
8.4,8,40,25.1
8.4,8,50,27.1
8.4,8,60,28.9
8.4,8,70,30.5
8.4,8,80,32
8.4,8,90,33.4
8.4,8,100,34.6
8.4,8,110,35.6
8.4,8,120,36.5
8.4,8,130,37.4
8.4,8,140,38.2
8.4,8,150,39
8.4,8,160,39.7
8.4,8,170,40.4
8.4,8,180,41.1
8.4,8,190,41.8
8.4,8,200,42.4
8.4,8,210,43
8.4,8,220,43.6
8.4,8,230,44.1
8.4,8,243,44.6
8.4,8.5,8,20
8.4,8.5,15,20.1
8.4,8.5,20,21.4
8.4,8.5,30,24.2
8.4,8.5,40,26.7
8.4,8.5,50,28.8
8.4,8.5,60,30.7
8.4,8.5,70,32.4
8.4,8.5,80,34
8.4,8.5,90,35.4
8.4,8.5,100,36.8
8.4,8.5,110,37.8
8.4,8.5,120,38.8
8.4,8.5,130,39.7
8.4,8.5,140,40.5
8.4,8.5,150,41.4
8.4,8.5,160,42.2
8.4,8.5,170,42.9
8.4,8.5,180,43.6
8.4,8.5,190,44.4
8.4,8.5,200,45
8.4,8.5,210,45.6
8.4,8.5,220,46.2
8.4,8.5,230,46.8
8.4,8.5,243,47.4
8.4,9,8,21.2
8.4,9,15,21.3
8.4,9,20,22.7
8.4,9,30,25.6
8.4,9,40,28.2
8.4,9,50,30.5
8.4,9,60,32.5
8.4,9,70,34.3
8.4,9,80,35.9
8.4,9,90,37.4
8.4,9,100,38.9
8.4,9,110,40
8.4,9,120,41
8.4,9,130,42
8.4,9,140,42.9
8.4,9,150,43.8
8.4,9,160,44.6
8.4,9,170,45.4
8.4,9,180,46.1
8.4,9,190,46.9
8.4,9,200,47.6
8.4,9,210,48.3
8.4,9,220,48.9
8.4,9,230,49.6
8.4,9,243,50.1
8.4,9.5,8,22.6
8.4,9.5,15,22.4
8.4,9.5,20,23.9
8.4,9.5,30,27
8.4,9.5,40,29.7
8.4,9.5,50,32.1
8.4,9.5,60,34.2
8.4,9.5,70,36.1
8.4,9.5,80,37.9
8.4,9.5,90,39.5
8.4,9.5,100,41
8.4,9.5,110,42.2
8.4,9.5,120,43.3
8.4,9.5,130,44.3
8.4,9.5,140,45.2
8.4,9.5,150,46.1
8.4,9.5,160,47
8.4,9.5,170,47.9
8.4,9.5,180,48.7
8.4,9.5,190,49.5
8.4,9.5,200,50.2
8.4,9.5,210,50.9
8.4,9.5,220,51.6
8.4,9.5,230,52.3
8.4,9.5,243,52.9
8.4,10,8,23.9
8.4,10,15,23.6
8.4,10,20,25.1
8.4,10,30,28.4
8.4,10,40,31.2
8.4,10,50,33.8
8.4,10,60,36
8.4,10,70,38
8.4,10,80,39.8
8.4,10,90,41.5
8.4,10,100,43.1
8.4,10,110,44.4
8.4,10,120,45.5
8.4,10,130,46.5
8.4,10,140,47.6
8.4,10,150,48.5
8.4,10,160,49.5
8.4,10,170,50.4
8.4,10,180,51.2
8.4,10,190,52
8.4,10,200,52.8
8.4,10,210,53.6
8.4,10,220,54.3
8.4,10,230,55
8.4,10,243,55.6
8.4,10.5,8,25.3
8.4,10.5,15,24.8
8.4,10.5,20,26.4
8.4,10.5,30,29.8
8.4,10.5,40,32.8
8.4,10.5,50,35.4
8.4,10.5,60,37.8
8.4,10.5,70,39.9
8.4,10.5,80,41.8
8.4,10.5,90,43.6
8.4,10.5,100,45.2
8.4,10.5,110,46.5
8.4,10.5,120,47.7
8.4,10.5,130,48.8
8.4,10.5,140,49.9
8.4,10.5,150,50.9
8.4,10.5,160,51.9
8.4,10.5,170,52.8
8.4,10.5,180,53.7
8.4,10.5,190,54.6
8.4,10.5,200,55.4
8.4,10.5,210,56.2
8.4,10.5,220,56.9
8.4,10.5,230,57.7
8.4,10.5,243,58.3
8.4,11,8,26.7
8.4,11,15,26
8.4,11,20,27.6
8.4,11,30,31.2
8.4,11,40,34.3
8.4,11,50,37
8.4,11,60,39.5
8.4,11,70,41.8
8.4,11,80,43.7
8.4,11,90,45.6
